CustomerKey,AddressLine1,CommuteDistance,EmailAddress,FirstName,LastName,Gender,Phone,YearlyIncome,MaritalStatus,GeographyKey,EnglishEducation,EnglishOccupation,TotalChildren
15920,"252, rue Jean Mermoz",5-10 Miles,colin7@adventure-works.com,Colin,Wu,M,1 (11) 500 555-0133,"$100,000.00 ",S,207,Partial College,Professional,2
15921,"34, rue Surcouf",5-10 Miles,donald5@adventure-works.com,Donald,Patel,M,1 (11) 500 555-0129,"$100,000.00 ",S,207,Partial College,Professional,2
15922,3575 Chisholm Way,0-1 Miles,roger35@adventure-works.com,Roger,Kumar,M,1 (11) 500 555-0122,"$150,000.00 ",M,240,High School,Professional,2
15923,"7, rue des Ecoles",5-10 Miles,ricardo14@adventure-works.com,Ricardo,Raje,M,1 (11) 500 555-0170,"$100,000.00 ",S,205,High School,Professional,2
15924,"755, avenue Foch",5-10 Miles,omar1@adventure-works.com,Omar,Wang,M,1 (11) 500 555-0198,"$100,000.00 ",M,183,High School,Professional,2
15925,"11, rue Descartes",5-10 Miles,stanley14@adventure-works.com,Stanley,Subram,M,1 (11) 500 555-0119,"$110,000.00 ",M,209,Partial College,Professional,3
15926,Nollendorfplatz 5118,5-10 Miles,donna2@adventure-works.com,Donna,Deng,F,1 (11) 500 555-0169,"$120,000.00 ",S,153,High School,Professional,3
15927,Pflugstr 8515,5-10 Miles,gilbert5@adventure-works.com,Gilbert,Huang,M,1 (11) 500 555-0147,"$120,000.00 ",S,164,High School,Professional,3
15928,Erftplatz 7,5-10 Miles,priscilla10@adventure-works.com,Priscilla,Pal,F,1 (11) 500 555-0191,"$120,000.00 ",S,171,High School,Professional,3
15929,2328 California Street,5-10 Miles,karla22@adventure-works.com,Karla,Raji,F,1 (11) 500 555-0117,"$150,000.00 ",M,258,High School,Professional,3
15930,"56, route de Marseille",10+ Miles,tiffany19@adventure-works.com,Tiffany,He,F,1 (11) 500 555-0115,"$100,000.00 ",M,200,High School,Professional,2
15931,"2112, avenue de Villiers",5-10 Miles,micah23@adventure-works.com,Micah,Xu,M,1 (11) 500 555-0121,"$110,000.00 ",M,213,Partial College,Professional,3
15932,Helsenbergbogen 6,0-1 Miles,tabitha25@adventure-works.com,Tabitha,Jimenez,F,1 (11) 500 555-0146,"$130,000.00 ",M,178,Partial College,Professional,3
15933,9889 Loveridge Circle,0-1 Miles,clinton9@adventure-works.com,Clinton,Dominguez,M,1 (11) 500 555-0183,"$160,000.00 ",S,260,High School,Professional,2
15934,6345 St Paul Way,5-10 Miles,nichole21@adventure-works.com,Nichole,Raji,F,788-555-0178,"$70,000.00 ",S,609,Partial College,Professional,3
15935,3864 Citrus Avenue,0-1 Miles,amber19@adventure-works.com,Amber,King,F,217-555-0152,"$70,000.00 ",M,536,Graduate Degree,Management,3
15936,7241 Scenic Avenue,5-10 Miles,abigail48@adventure-works.com,Abigail,Johnson,F,779-555-0116,"$90,000.00 ",M,553,Bachelors,Management,4
15937,3353 Teixeira Way,2-5 Miles,grace20@adventure-works.com,Grace,Lewis,F,187-555-0156,"$90,000.00 ",M,609,Partial College,Professional,5
15938,8861 Flamingo Dr,0-1 Miles,sean33@adventure-works.com,Sean,Collins,M,350-555-0138,"$100,000.00 ",M,634,Partial College,Professional,4
15939,7074 Crown Court,0-1 Miles,jennifer32@adventure-works.com,Jennifer,Brown,F,185-555-0173,"$100,000.00 ",M,642,Partial College,Professional,4
15940,4124 Escobar St,0-1 Miles,jack18@adventure-works.com,Jack,Bryant,M,120-555-0141,"$100,000.00 ",M,553,Partial College,Professional,4
15941,1613 Cotton Ct,1-2 Miles,bailey0@adventure-works.com,Bailey,Brooks,F,933-555-0130,"$120,000.00 ",S,322,Bachelors,Management,3
15942,4036 Elk Dr,2-5 Miles,lucas34@adventure-works.com,Lucas,Rodriguez,M,303-555-0198,"$80,000.00 ",M,66,Bachelors,Management,4
15943,428 Silverado Dr.,0-1 Miles,richard80@adventure-works.com,Richard,Watson,M,860-555-0189,"$80,000.00 ",M,69,Partial College,Professional,4
15944,8625 Olive Ave.,0-1 Miles,damien9@adventure-works.com,Damien,Lu,M,610-555-0128,"$90,000.00 ",M,611,Partial College,Professional,5
15945,4094 Ampersand Drive,0-1 Miles,alexandria26@adventure-works.com,Alexandria,Kelly,F,875-555-0169,"$100,000.00 ",M,633,Partial College,Professional,4
15946,8634 Sunshine,1-2 Miles,wyatt7@adventure-works.com,Wyatt,Wilson,M,764-555-0112,"$110,000.00 ",S,298,Bachelors,Management,3
15947,8519 Star Dr,2-5 Miles,michelle14@adventure-works.com,Michelle,Blue,F,394-555-0114,"$120,000.00 ",M,307,Partial College,Professional,4
15948,9844 Green Tea Drive,0-1 Miles,angela14@adventure-works.com,Angela,Hughes,F,945-555-0170,"$130,000.00 ",S,335,Bachelors,Management,2
15949,6247 Aspen Drive,1-2 Miles,katherine62@adventure-works.com,Katherine,Green,F,572-555-0184,"$130,000.00 ",M,339,Bachelors,Management,3
15950,1754 Polk Street,0-1 Miles,erin9@adventure-works.com,Erin,Peterson,F,195-555-0190,"$70,000.00 ",M,543,Partial College,Professional,3
15951,8259 Heavenly Drive,5-10 Miles,jenna16@adventure-works.com,Jenna,Baker,F,179-555-0198,"$70,000.00 ",M,637,Partial College,Professional,4
15952,2944 Shuey Ave.,2-5 Miles,evan9@adventure-works.com,Evan,Cooper,M,558-555-0127,"$90,000.00 ",M,638,Partial College,Professional,2
15953,4800 Quiz Street,5-10 Miles,julio6@adventure-works.com,Julio,Moreno,M,157-555-0165,"$60,000.00 ",M,298,Graduate Degree,Management,2
15954,903 West I St,0-1 Miles,marshall22@adventure-works.com,Marshall,Deng,M,612-555-0175,"$100,000.00 ",M,298,Partial College,Professional,0
15955,3498 Santa Maria,5-10 Miles,neil21@adventure-works.com,Neil,Ortega,M,908-555-0133,"$110,000.00 ",M,302,Bachelors,Management,4
15956,3027 W 69th St,1-2 Miles,ryan30@adventure-works.com,Ryan,Li,M,160-555-0172,"$130,000.00 ",M,348,Bachelors,Management,3
15957,3300 Blenheim Way,0-1 Miles,samuel2@adventure-works.com,Samuel,Ross,M,222-555-0153,"$130,000.00 ",S,355,Bachelors,Management,3
15958,674 Woodchuck Pl.,5-10 Miles,nicole52@adventure-works.com,Nicole,Ross,F,961-555-0120,"$90,000.00 ",M,612,Partial College,Professional,4
15959,1699 Meadowbrook Court,5-10 Miles,logan72@adventure-works.com,Logan,Rodriguez,M,878-555-0188,"$100,000.00 ",M,634,Partial College,Professional,1
15960,8277 Pinole Valley Rd.,2-5 Miles,brianna63@adventure-works.com,Brianna,Bryant,F,714-555-0193,"$120,000.00 ",M,314,Partial College,Professional,1
15961,585 Charlotte Ave.,0-1 Miles,ashley24@adventure-works.com,Ashley,Walker,F,599-555-0178,"$150,000.00 ",S,368,Partial College,Professional,1
15962,7514 Laguna St.,5-10 Miles,benjamin49@adventure-works.com,Benjamin,Winter,M,233-555-0162,"$90,000.00 ",S,547,High School,Professional,4
15963,3057 Rapallo Lane,1-2 Miles,madison0@adventure-works.com,Madison,Smith,F,764-555-0173,"$90,000.00 ",S,633,High School,Professional,4
15964,9993 Oak Grove Rd.,0-1 Miles,steven20@adventure-works.com,Steven,Cox,M,882-555-0169,"$130,000.00 ",S,331,Bachelors,Management,1
15965,4911 Dubhe Court,0-1 Miles,jennifer71@adventure-works.com,Jennifer,Watson,F,124-555-0196,"$150,000.00 ",S,361,Partial College,Professional,1
15966,2697 Hobby Court,1-2 Miles,natalie38@adventure-works.com,Natalie,Foster,F,453-555-0172,"$60,000.00 ",M,548,High School,Professional,2
15967,8997 Clark Creek Rd.,1-2 Miles,dakota18@adventure-works.com,Dakota,Diaz,M,753-555-0164,"$70,000.00 ",M,612,High School,Professional,4
15968,390 Ridgewood Ct.,5-10 Miles,edward10@adventure-works.com,Edward,Gonzalez,M,366-555-0119,"$70,000.00 ",S,385,High School,Professional,4
15969,6300 Pinewood Court,10+ Miles,sean22@adventure-works.com,Sean,Murphy,M,321-555-0165,"$90,000.00 ",S,545,High School,Professional,2
15970,9527 Onley Dr.,1-2 Miles,samuel54@adventure-works.com,Samuel,Thompson,M,386-555-0180,"$80,000.00 ",S,300,Partial High School,Skilled Manual,2
15971,1902 E. 42nd Street,1-2 Miles,ryan9@adventure-works.com,Ryan,Jenkins,M,618-555-0116,"$50,000.00 ",M,623,Graduate Degree,Management,2
15972,4632 Pleasant Hill Rd,1-2 Miles,caitlin13@adventure-works.com,Caitlin,Bailey,F,836-555-0185,"$70,000.00 ",M,301,Graduate Degree,Management,4
15973,8714 Minert Rd,1-2 Miles,christopher16@adventure-works.com,Christopher,Garcia,M,171-555-0119,"$60,000.00 ",M,638,Graduate Degree,Management,2
15974,9459 Amhurst Way,5-10 Miles,marcus33@adventure-works.com,Marcus,Green,M,340-555-0137,"$80,000.00 ",M,52,Partial College,Professional,5
15975,3473 Flagstone Way,1-2 Miles,gabrielle47@adventure-works.com,Gabrielle,Collins,F,695-555-0119,"$90,000.00 ",S,609,High School,Professional,4
15976,5665 Las Lomas Way,5-10 Miles,kristopher3@adventure-works.com,Kristopher,Patel,M,632-555-0157,"$90,000.00 ",S,611,High School,Professional,4
15977,6820 Montego,1-2 Miles,julia35@adventure-works.com,Julia,Harris,F,851-555-0121,"$90,000.00 ",M,612,High School,Professional,4
15978,7743 Ham Dr,5-10 Miles,xavier20@adventure-works.com,Xavier,Walker,M,359-555-0138,"$90,000.00 ",M,614,High School,Professional,4
15979,7600 Yosemite Circle,5-10 Miles,nicole30@adventure-works.com,Nicole,Cook,F,961-555-0186,"$90,000.00 ",M,626,High School,Professional,4
15980,7445 Meaham Drive,5-10 Miles,gabrielle5@adventure-works.com,Gabrielle,Morgan,F,642-555-0110,"$100,000.00 ",S,632,Partial College,Professional,3
15981,7015 Riverview Place,1-2 Miles,gabriel5@adventure-works.com,Gabriel,Powell,M,636-555-0111,"$100,000.00 ",S,552,Partial College,Professional,0
15982,2922 Vista Way,2-5 Miles,jose38@adventure-works.com,Jose,Evans,M,959-555-0164,"$110,000.00 ",M,300,Partial College,Professional,5
15983,6112 Mt. Etna Drive,0-1 Miles,alexis26@adventure-works.com,Alexis,Ross,F,641-555-0118,"$160,000.00 ",M,358,Partial College,Professional,1
15984,7370 Mission Drive,0-1 Miles,nathan50@adventure-works.com,Nathan,Wright,M,296-555-0140,"$170,000.00 ",M,369,Bachelors,Management,1
15985,4167 Deercreek Ln,2-5 Miles,devin1@adventure-works.com,Devin,Johnson,M,548-555-0150,"$170,000.00 ",M,372,Bachelors,Management,1
15986,5530 Melrose Pl.,5-10 Miles,dalton89@adventure-works.com,Dalton,Sanchez,M,344-555-0169,"$60,000.00 ",S,307,Partial High School,Skilled Manual,2
15987,500 Rockledge Lane,5-10 Miles,nicole46@adventure-works.com,Nicole,Kelly,F,921-555-0165,"$60,000.00 ",M,642,Partial High School,Skilled Manual,2
15988,4789 Estrada,5-10 Miles,edward30@adventure-works.com,Edward,Moore,M,351-555-0176,"$70,000.00 ",M,547,High School,Professional,3
15989,1927 Striped Maple Court,1-2 Miles,savannah29@adventure-works.com,Savannah,Campbell,F,480-555-0149,"$70,000.00 ",M,302,High School,Professional,3
15990,2822 Bluejay Dr.,5-10 Miles,eduardo78@adventure-works.com,Eduardo,Richardson,M,783-555-0169,"$70,000.00 ",S,331,Graduate Degree,Management,3
15991,5792 Gloria Terr.,1-2 Miles,david67@adventure-works.com,David,Taylor,M,574-555-0168,"$70,000.00 ",M,635,Graduate Degree,Management,3
15992,1394 Firestone,5-10 Miles,isabelle17@adventure-works.com,Isabelle,Alexander,F,967-555-0152,"$70,000.00 ",S,358,Graduate Degree,Management,3
15993,2137 Carlotta,5-10 Miles,spencer7@adventure-works.com,Spencer,Coleman,M,157-555-0172,"$60,000.00 ",M,55,Graduate Degree,Management,3
15994,1019 Mt. Davidson Court,5-10 Miles,olivia49@adventure-works.com,Olivia,Blue,F,390-555-0139,"$40,000.00 ",M,612,Partial College,Professional,3
15995,6432 Maywood Ln.,1-2 Miles,kaitlyn24@adventure-works.com,Kaitlyn,Johnson,F,747-555-0147,"$40,000.00 ",M,315,Partial College,Professional,3
15996,4766 L St.,1-2 Miles,emily28@adventure-works.com,Emily,Barnes,F,185-555-0133,"$40,000.00 ",M,60,Partial College,Professional,3
15997,8750 Union St,10+ Miles,melissa1@adventure-works.com,Melissa,Jenkins,F,321-555-0186,"$70,000.00 ",M,59,Graduate Degree,Management,4
15998,6699 Premier Place,1-2 Miles,marissa9@adventure-works.com,Marissa,Flores,F,126-555-0191,"$70,000.00 ",M,307,Graduate Degree,Management,4
15999,501 Arcadia Place,1-2 Miles,maria63@adventure-works.com,Maria,Hill,F,176-555-0167,"$70,000.00 ",M,632,Graduate Degree,Management,4
16000,9564 Pennsylvania Blvd.,10+ Miles,gabrielle16@adventure-works.com,Gabrielle,Ramirez,F,122-555-0129,"$70,000.00 ",M,70,Graduate Degree,Management,4
16001,288 Almaden Dr.,5-10 Miles,ricardo12@adventure-works.com,Ricardo,Pal,M,182-555-0115,"$80,000.00 ",M,301,Graduate Degree,Management,4
16002,3613 Eastgate Lane,5-10 Miles,paige22@adventure-works.com,Paige,Hayes,F,516-555-0155,"$110,000.00 ",M,552,Graduate Degree,Management,2
16003,6692 Lindell Dr,2-5 Miles,carol17@adventure-works.com,Carol,Robinson,F,504-555-0158,"$130,000.00 ",M,348,Graduate Degree,Management,2
16004,1927 Striped Maple Court,1-2 Miles,joe20@adventure-works.com,Joe,Martinez,M,882-555-0199,"$90,000.00 ",M,611,Bachelors,Management,5
16005,330 Camino Verde,5-10 Miles,jordan67@adventure-works.com,Jordan,Hill,M,190-555-0193,"$90,000.00 ",S,50,Bachelors,Management,5
16006,5208 Poppy Circle,5-10 Miles,angelica4@adventure-works.com,Angelica,Henderson,F,779-555-0162,"$110,000.00 ",M,372,Graduate Degree,Management,2
16007,1526 Courthouse Drive,1-2 Miles,janelle15@adventure-works.com,Janelle,Gonzalez,F,926-555-0137,"$90,000.00 ",M,611,Bachelors,Management,5
16008,1694 Pinole Valley Rd.,5-10 Miles,morgan21@adventure-works.com,Morgan,Allen,F,908-555-0127,"$110,000.00 ",M,623,Graduate Degree,Management,2
16009,6954 Garcia Ranch Road,0-1 Miles,matthew22@adventure-works.com,Matthew,Martinez,M,657-555-0138,"$170,000.00 ",S,68,Graduate Degree,Management,1
16010,9899 Geary Court,5-10 Miles,nicole50@adventure-works.com,Nicole,Wood,F,117-555-0155,"$120,000.00 ",M,326,Graduate Degree,Management,2
16011,3469 Relief Valley Ct.,0-1 Miles,maria8@adventure-works.com,Maria,Murphy,F,459-555-0122,"$130,000.00 ",M,62,Bachelors,Management,2
16012,8163 S. Forest Hill,1-2 Miles,grace34@adventure-works.com,Grace,Cooper,F,701-555-0138,"$90,000.00 ",S,65,Bachelors,Management,4
16013,3390 Candle Drive,1-2 Miles,xavier2@adventure-works.com,Xavier,Williams,M,846-555-0131,"$90,000.00 ",S,536,Partial College,Skilled Manual,4
16014,9692 San Jose Dr.,2-5 Miles,christopher7@adventure-works.com,Christopher,Wilson,M,708-555-0128,"$120,000.00 ",M,301,Bachelors,Management,2
16015,9152 Rogers Ave.,1-2 Miles,jessica11@adventure-works.com,Jessica,Cooper,F,438-555-0125,"$30,000.00 ",S,335,Partial College,Skilled Manual,0
16016,8728 Argyll Ave.,5-10 Miles,bradley3@adventure-works.com,Bradley,She,M,1 (11) 500 555-0130,"$20,000.00 ",M,37,High School,Skilled Manual,4
16017,5479 Glen Court,1-2 Miles,jeremy36@adventure-works.com,Jeremy,Ramirez,M,468-555-0149,"$60,000.00 ",M,347,Partial College,Skilled Manual,0
16018,8452 Dewing Avenue,1-2 Miles,emma51@adventure-works.com,Emma,Henderson,F,418-555-0175,"$60,000.00 ",S,358,Partial College,Skilled Manual,0
16019,4021 Rosemarie Place,5-10 Miles,amber18@adventure-works.com,Amber,Hernandez,F,833-555-0127,"$60,000.00 ",S,374,Partial College,Skilled Manual,0
16020,9965 V. Street,5-10 Miles,thomas24@adventure-works.com,Thomas,Diaz,M,425-555-0117,"$40,000.00 ",M,51,High School,Skilled Manual,0
16021,9123 James Donlon Blvd,1-2 Miles,shelby24@adventure-works.com,Shelby,Sanchez,F,967-555-0129,"$40,000.00 ",S,54,Partial High School,Clerical,0
16022,5144 Via Bonita,1-2 Miles,devin24@adventure-works.com,Devin,Hernandez,M,139-555-0150,"$40,000.00 ",S,607,Partial High School,Clerical,0
16023,6596 Chestnut,5-10 Miles,willie1@adventure-works.com,Willie,Zhang,M,1 (11) 500 555-0162,"$10,000.00 ",S,32,High School,Skilled Manual,2
16024,5457 Woodcrest Dr.,5-10 Miles,isaac35@adventure-works.com,Isaac,Hill,M,972-555-0195,"$40,000.00 ",M,627,Partial College,Skilled Manual,0
16025,2631 Dalis Dr.,1-2 Miles,jorge15@adventure-works.com,Jorge,Sun,M,1 (11) 500 555-0132,"$10,000.00 ",M,6,Partial High School,Clerical,2
16026,3630 Second Avenue,5-10 Miles,byron4@adventure-works.com,Byron,Jiménez,M,1 (11) 500 555-0199,"$30,000.00 ",M,17,Partial College,Clerical,2
16027,3971 Confir Court,1-2 Miles,anne16@adventure-works.com,Anne,Vazquez,F,1 (11) 500 555-0182,"$30,000.00 ",M,21,Partial College,Clerical,2
16028,6459 North Park Court,5-10 Miles,cody9@adventure-works.com,Cody,Cooper,M,1 (11) 500 555-0193,"$30,000.00 ",M,18,Partial College,Clerical,2
16029,4696 Silver Oaks Place,1-2 Miles,abby2@adventure-works.com,Abby,Patel,F,1 (11) 500 555-0114,"$30,000.00 ",M,16,Partial College,Clerical,2
16030,9278 San Francisco,5-10 Miles,max1@adventure-works.com,Max,Martin,M,1 (11) 500 555-0116,"$20,000.00 ",M,25,High School,Skilled Manual,4
16031,1550 Cordoba,1-2 Miles,ian23@adventure-works.com,Ian,Allen,M,1 (11) 500 555-0183,"$30,000.00 ",M,27,Partial College,Clerical,2
16032,4596 West St.,1-2 Miles,colin38@adventure-works.com,Colin,Chavez,M,1 (11) 500 555-0155,"$10,000.00 ",M,2,Partial High School,Clerical,2
16033,240 Rapallo Lane,0-1 Miles,erica7@adventure-works.com,Erica,Lin,F,1 (11) 500 555-0174,"$10,000.00 ",M,248,Graduate Degree,Manual,0
16034,Platz des Landtags 22,0-1 Miles,pamela3@adventure-works.com,Pamela,Suri,F,1 (11) 500 555-0194,"$10,000.00 ",M,146,Graduate Degree,Manual,1
16035,7236 Tanager Circle,0-1 Miles,sebastian13@adventure-works.com,Sebastian,Morgan,M,1 (11) 500 555-0175,"$20,000.00 ",M,237,Graduate Degree,Manual,1
16036,7053 Laurel Dr.,0-1 Miles,maria32@adventure-works.com,Maria,Long,F,1 (11) 500 555-0175,"$10,000.00 ",M,279,Bachelors,Manual,1
16037,Heiderplatz 268,0-1 Miles,melissa25@adventure-works.com,Melissa,Kelly,F,1 (11) 500 555-0192,"$10,000.00 ",M,162,Bachelors,Manual,1
16038,8012 Dalis Dr.,0-1 Miles,roy6@adventure-works.com,Roy,Sai,M,1 (11) 500 555-0182,"$10,000.00 ",M,243,Bachelors,Manual,1
16039,Am Karlshof 368,0-1 Miles,steve9@adventure-works.com,Steve,Yang,M,1 (11) 500 555-0116,"$10,000.00 ",M,143,Bachelors,Manual,1
16040,"172, rue Basse-du-Rocher",0-1 Miles,casey37@adventure-works.com,Casey,Gill,M,1 (11) 500 555-0154,"$20,000.00 ",M,197,Graduate Degree,Clerical,1
16041,"66, avenue du Québec",0-1 Miles,pedro12@adventure-works.com,Pedro,Raman,M,1 (11) 500 555-0160,"$20,000.00 ",S,208,Graduate Degree,Clerical,1
16042,"22, rue Léo Delibes",0-1 Miles,ian22@adventure-works.com,Ian,Hall,M,1 (11) 500 555-0162,"$20,000.00 ",S,209,Graduate Degree,Clerical,1
16043,3598 Walnut Place,0-1 Miles,mathew5@adventure-works.com,Mathew,Romero,M,1 (11) 500 555-0142,"$10,000.00 ",S,233,Bachelors,Manual,1
16044,Reiherweg 7450,0-1 Miles,connie4@adventure-works.com,Connie,Rai,F,1 (11) 500 555-0175,"$10,000.00 ",M,124,Bachelors,Manual,1
16045,6316 Glaze Ct.,0-1 Miles,evelyn11@adventure-works.com,Evelyn,Sara,F,1 (11) 500 555-0176,"$20,000.00 ",M,260,Graduate Degree,Clerical,1
16046,4313 Atherton Circle,0-1 Miles,robyn0@adventure-works.com,Robyn,Gomez,F,1 (11) 500 555-0167,"$20,000.00 ",S,275,Graduate Degree,Clerical,1
16047,Brunnenstr 64,0-1 Miles,taylor48@adventure-works.com,Taylor,Johnson,F,1 (11) 500 555-0135,"$10,000.00 ",M,175,Partial College,Manual,1
16048,Erlenweg 94,0-1 Miles,kelli5@adventure-works.com,Kelli,Yang,F,1 (11) 500 555-0116,"$10,000.00 ",S,147,Partial College,Manual,1
16049,Altendorfer Straße 123,0-1 Miles,ashlee1@adventure-works.com,Ashlee,Nara,F,1 (11) 500 555-0116,"$10,000.00 ",M,119,Partial College,Manual,1
16050,6498 Pasa Del Rio,0-1 Miles,reginald13@adventure-works.com,Reginald,Moreno,M,1 (11) 500 555-0160,"$10,000.00 ",M,271,Partial College,Manual,1
16051,"964, rue des Grands Champs",0-1 Miles,leonard6@adventure-works.com,Leonard,Xu,M,1 (11) 500 555-0184,"$20,000.00 ",M,187,Bachelors,Clerical,1
16052,"758, avenue du Québec",0-1 Miles,danny12@adventure-works.com,Danny,Gutierrez,M,1 (11) 500 555-0123,"$20,000.00 ",M,193,Bachelors,Clerical,1
16053,4485 Laurel,0-1 Miles,frederick18@adventure-works.com,Frederick,Perez,M,1 (11) 500 555-0113,"$20,000.00 ",M,267,Bachelors,Clerical,1
16054,3601 Stinson,0-1 Miles,hector19@adventure-works.com,Hector,Ortega,M,1 (11) 500 555-0172,"$20,000.00 ",S,275,Bachelors,Clerical,1
16055,Heiderplatz 772,1-2 Miles,ryan58@adventure-works.com,Ryan,Lee,M,1 (11) 500 555-0126,"$10,000.00 ",M,171,Partial College,Manual,2
16056,"66, rue du Départ",0-1 Miles,alison10@adventure-works.com,Alison,Shan,F,1 (11) 500 555-0111,"$10,000.00 ",M,212,Partial College,Manual,2
16057,Zur Lindung 787,1-2 Miles,michele36@adventure-works.com,Michele,Gomez,F,1 (11) 500 555-0133,"$10,000.00 ",M,159,Partial College,Manual,2
16058,4616 Cordova Way,0-1 Miles,margaret7@adventure-works.com,Margaret,Zhang,F,1 (11) 500 555-0112,"$10,000.00 ",M,251,Partial College,Manual,2
16059,Marienplatz 222,0-1 Miles,jésus17@adventure-works.com,Jésus,Carlson,M,1 (11) 500 555-0192,"$20,000.00 ",M,119,Bachelors,Clerical,1
16060,8550 Placer Dr.,0-1 Miles,antonio21@adventure-works.com,Antonio,Griffin,M,718-555-0137,"$50,000.00 ",M,383,Bachelors,Skilled Manual,1
16061,7696 Ready Road,2-5 Miles,miguel60@adventure-works.com,Miguel,Butler,M,293-555-0151,"$50,000.00 ",M,311,Bachelors,Skilled Manual,1
16062,9430 La Vista Avenue,0-1 Miles,katherine72@adventure-works.com,Katherine,Johnson,F,445-555-0150,"$50,000.00 ",M,642,Bachelors,Skilled Manual,1
16063,7567 Blackwood Drive,0-1 Miles,francisco2@adventure-works.com,Francisco,Kapoor,M,765-555-0128,"$50,000.00 ",M,299,Bachelors,Skilled Manual,1
16064,7086 C Wharton Way,0-1 Miles,isabella31@adventure-works.com,Isabella,Griffin,F,994-555-0112,"$50,000.00 ",M,368,Bachelors,Skilled Manual,1
16065,9595 Zion Avenue,2-5 Miles,makayla4@adventure-works.com,Makayla,Torres,F,707-555-0112,"$50,000.00 ",S,343,Bachelors,Skilled Manual,2
